source_id	docid	citedTitle	citedWork	citedAuthor	hot	year
WOS:000082079800005	261737	STANDARD KARYOTYPE AND NOMENCLATURE SYSTEM FOR DESCRIPTION OF CHROMOSOME BANDS AND STRUCTURAL-ABERRATIONS IN WHEAT (TRITICUM-AESTIVUM)	GENOME	"GILL, BS"	yes	1991
WOS:000082079800005	138604221	Molecular and biochemical characterization of a non-Robertsonian wheat-rye chromosome translocation line	CROP SCIENCE	"Wang, EM"	yes	1998
WOS:000082079800005	1947499	An improved green fluorescent protein gene as a vital marker in plants	PLANT PHYSIOLOGY	"Pang, SZ"	yes	1996
WOS:000082079800005	10137256	"GENETIC-REGULATION OF DIPLOID-LIKE CHROMOSOME-PAIRING IN HEXAPLOID SPECIES, FESTUCA-ARUNDINACEA SCHREB AND FESTUCA-RUBRA L (GRAMINEAE)"	CHROMOSOMA	"JAUHAR, PP"	yes	1975
WOS:000082079800005	68817497	NONE	P WHO S AGR AGR DEC	JAUHAR PP	no	1988
WOS:000082079800005	1771271	COMPARATIVE LINKAGE MAPS OF THE RICE AND MAIZE GENOMES	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	"AHN, S"	yes	1993
WOS:000082079800005	8686968	Mapping a gene conferring resistance to Pseudocercosporella herpotrichoides on chromosome 4V of Dasypyrum villosum in a wheat background	GENOME	"Yildirim, A"	yes	1998
WOS:000082079800005	23257435	CHROMOSOMAL LOCATIONS OF THE STRUCTURAL GENES FOR SECALINS IN WILD PERENNIAL RYE (SECALE-MONTANUM GUSS) AND CULTIVATED RYE (SECALE-CEREALE L) DETERMINED BY TWO-DIMENSIONAL ELECTROPHORESIS	CANADIAN JOURNAL OF GENETICS AND CYTOLOGY	"SHEWRY, PR"	yes	1986
WOS:000082079800005	27877275	"The use of wheat-alien and Aegilops-rye amphiploids for introgression of genetic material to wheat (Reprinted from Wheat: Prospects for global improvement, 1998)"	EUPHYTICA	"Simonenko, VK"	yes	1998
WOS:000082079800005	363626750	NONE	IN PRESS CROP SCI	FRIEBE B	no	1999
WOS:000082079800005	5178762	STABLY TRANSFORMED CALLUS LINES FROM MICROPROJECTILE BOMBARDMENT OF CELL-SUSPENSION CULTURES OF WHEAT	BIO-TECHNOLOGY	"VASIL, V"	yes	1991
WOS:000082079800005	11522382	HIGH-LEVEL OF GUS GENE-EXPRESSION DRIVEN BY POLLEN-SPECIFIC PROMOTERS IN ELECTROPORATED LILY POLLEN PROTOPLASTS	SEXUAL PLANT REPRODUCTION	"MIYOSHI, H"	yes	1995
WOS:000082079800005	14155532	Wheat transformation: methods and prospects.	Plant Breeding Abstracts	"Nehra, N. S."	yes	1995
WOS:000082079800005	2592859	RAPID PRODUCTION OF TRANSGENIC WHEAT PLANTS BY DIRECT BOMBARDMENT OF CULTURED IMMATURE EMBRYOS	BIO-TECHNOLOGY	"VASIL, V"	yes	1993
WOS:000082079800005	3415001	Pairing and recombination between individual chromosomes of wheat and rye in hybrids carrying the ph1b mutation	THEORETICAL AND APPLIED GENETICS	"Naranjo, T"	yes	1996
WOS:000082079800005	461909	"RFLP MARKERS LINKED TO POWDERY MILDEW RESISTANCE GENES PM1, PM2, PM3, AND PM4 IN WHEAT"	GENOME	"MA, ZQ"	yes	1994
WOS:000082079800005	7686809	NONE	WHEAT INFORM SERV	MURAI K	no	1997
WOS:000082079800005	694433	IDENTIFICATION OF DNA-SEQUENCES REQUIRED FOR ACTIVITY OF THE CAULIFLOWER MOSAIC VIRUS-35S PROMOTER	NATURE	"ODELL, JT"	yes	1985
WOS:000082079800005	14242030	Wide hybridization and genome relationships in cereals: An assessment of molecular approaches	MAYDICA	"Bommineni, VR"	yes	1997
WOS:000082079800005	2616172	Genetic segregation and the detection of spontaneous wheat-alien translocations	EUPHYTICA	"Thomas, J"	yes	1998
WOS:000082079800005	20336129	Studies in the cytology of cereals	JOURNAL OF GENETICS	"Pathak, GN"	yes	1940
WOS:000082079800005	146424537	NONE	IMPERIAL CANC RES FU	JAUHAR PP	no	1998
WOS:000082079800005	2696659	"Aaption, stability and high yield potential of certain 1B/1R CIMMYT wheats"	NONE	"Rajaram, S."	no	1983
WOS:000082079800005	9249925	MORPHOLOGICAL AND CYTOLOGICAL CHARACTERISTICS OF SOME WHEAT X BARLEY HYBRIDS	THEORETICAL AND APPLIED GENETICS	"JAUHAR, PP"	yes	1995
WOS:000082079800005	16688058	STABLY TRANSFORMED CALLUS OF WHEAT BY ELECTROPORATION-INDUCED DIRECT GENE-TRANSFER	PLANT CELL REPORTS	"ZHOU, H"	yes	1993
WOS:000082079800005	5419282	IN-VITRO CULTURE OF WHEAT AND GENETIC-TRANSFORMATION - RETROSPECT AND PROSPECT	CRITICAL REVIEWS IN PLANT SCIENCES	"MAHESHWARI, N"	yes	1995
WOS:000082079800005	8148993	"Isolation, characterization and expression analysis of a starch branching enzyme II cDNA from wheat"	PLANT SCIENCE	"Nair, RB"	yes	1997
WOS:000082079800005	4465003	Species relationship of wheat and its putative ancestors as viewed from isozyme variation	NONE	"Nishikawa, K."	no	1983
WOS:000082079800005	4429385	An evaluation of target cells and tissues used in genetic transformation of cereals	MAYDICA	"Bommineni, VR"	yes	1997
WOS:000082079800005	6033200	Chromosome pairing as a tool in genome analysis: Merits and limitations	NONE	"Jauhar, Prem P."	yes	1996
WOS:000082079800005	4622508	CROSSABILITY AND EMBRYO RESCUE ENHANCEMENT IN WIDE CROSSES BETWEEN WHEAT AND 3 AGROPYRON SPECIES	EUPHYTICA	"SHARMA, HC"	yes	1990
WOS:000082079800005	10187072	"RUST RESISTANCE IN TRITICUM-CYLINDRICUM CES (4X, CCDD) AND ITS TRANSFER INTO DURUM AND HEXAPLOID WHEATS"	GENOME	"BAI, D"	yes	1995
WOS:000082079800005	3415221	Agronomic performance of chromosomes 1B and T1BL.1RS near-isolines in the spring bread wheat Seri M82	EUPHYTICA	"Villareal, RL"	yes	1998
WOS:000082079800005	2044354	HERBICIDE RESISTANT FERTILE TRANSGENIC WHEAT PLANTS OBTAINED BY MICROPROJECTILE BOMBARDMENT OF REGENERABLE EMBRYOGENIC CALLUS	BIO-TECHNOLOGY	"VASIL, V"	yes	1992
WOS:000082079800005	2113069	FERTILE TRANSGENIC WHEAT FROM MICROPROJECTILE BOMBARDMENT OF SCUTELLAR TISSUE	PLANT JOURNAL	"BECKER, D"	yes	1994
WOS:000082079800005	5460908	VARIATION IN REPEATED NUCLEOTIDE-SEQUENCES SHEDS LIGHT ON THE PHYLOGENY OF THE WHEAT B-GENOMES AND G-GENOMES	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	"DVORAK, J"	yes	1990
WOS:000082079800005	11912058	RFLP MARKERS ASSOCIATED WITH SR22 AND RECOMBINATION BETWEEN CHROMOSOME-7A OF BREAD WHEAT AND THE DIPLOID SPECIES TRITICUM-BOEOTICUM	THEORETICAL AND APPLIED GENETICS	"PAULL, JG"	yes	1994
WOS:000082079800005	4787402	Molecular wheat breeding by direct gene transfer	EUPHYTICA	"Lorz, H"	yes	1998
WOS:000082079800005	45224940	Characterization of wheat-triticale doubled haploid lines by cytological and biochemical markers	PLANT BREEDING	"Zhang, XQ"	yes	1998
WOS:000082079800005	2592098	GREEN-FLUORESCENT PROTEIN AS A NEW VITAL MARKER IN PLANT-CELLS	PLANT JOURNAL	"SHEEN, J"	yes	1995
WOS:000082079800005	267782	RAPID PRODUCTION OF MULTIPLE INDEPENDENT LINES OF FERTILE TRANSGENIC WHEAT (TRITICUM-AESTIVUM)	PLANT PHYSIOLOGY	"WEEKS, JT"	yes	1993
WOS:000082079800005	52701123	NONE	CYTOPLASMIC ENG WHEA	MCINTOSH RA	no	1991
WOS:000082079800005	14242150	Alien gene transfer and genetic enrichment of bread wheat.	Biodiversity and wheat improvement.	"Jauhar, P. P."	yes	1993
WOS:000082079800005	3087858	"MAIZE POLYUBIQUITIN GENES - STRUCTURE, THERMAL PERTURBATION OF EXPRESSION AND TRANSCRIPT SPLICING, AND PROMOTER ACTIVITY FOLLOWING TRANSFER TO PROTOPLASTS BY ELECTROPORATION"	PLANT MOLECULAR BIOLOGY	"CHRISTENSEN, AH"	yes	1992
WOS:000082079800005	22255762	GENETIC-REGULATION OF DIPLOID-LIKE CHROMOSOME-PAIRING IN AVENA	THEORETICAL AND APPLIED GENETICS	"JAUHAR, PP"	yes	1977
WOS:000082079800005	4159525	INTROGRESSION AND CHARACTERIZATION OF BARLEY YELLOW DWARF VIRUS-RESISTANCE FROM THINOPYRUM-INTERMEDIUM INTO WHEAT	GENOME	"SHARMA, H"	yes	1995
WOS:000082079800005	2113304	SELF-FERTILE TRANSGENIC WHEAT PLANTS REGENERATED FROM ISOLATED SCUTELLAR TISSUES FOLLOWING MICROPROJECTILE BOMBARDMENT WITH 2 DISTINCT GENE CONSTRUCTS	PLANT JOURNAL	"NEHRA, NS"	yes	1994
WOS:000082079800005	2592166	Expression of a novel high-molecular-weight glutenin subunit gene in transgenic wheat	NATURE BIOTECHNOLOGY	"Blechl, AE"	yes	1996
WOS:000082079800005	8271472	HOW WIDE CAN A WIDE CROSS BE	EUPHYTICA	"SHARMA, HC"	yes	1995
WOS:000082079800005	7463651	CONSERVATION OF GENOME STRUCTURE BETWEEN RICE AND WHEAT	BIO-TECHNOLOGY	"KURATA, N"	yes	1994
WOS:000082079800005	2592148	Transformation of wheat with high molecular weight subunit genes results in improved functional properties	NATURE BIOTECHNOLOGY	"Barro, F"	yes	1997
WOS:000082079800005	3284989	RFLP ANALYSIS OF AN AEGILOPS VENTRICOSA CHROMOSOME THAT CARRIES A GENE CONFERRING RESISTANCE TO LEAF RUST (PUCCINIA-RECONDITA) WHEN TRANSFERRED TO HEXAPLOID WHEAT	THEORETICAL AND APPLIED GENETICS	"BONHOMME, A"	yes	1995
WOS:000082079800005	10583116	Variability of transgene expression in clonal cell lines of wheat	PLANT SCIENCE	"Muller, E"	yes	1996
WOS:000082079800005	145676	GREEN FLUORESCENT PROTEIN AS A MARKER FOR GENE-EXPRESSION	SCIENCE	"CHALFIE, M"	yes	1994
WOS:000082079800005	8389376	REGISTRATION OF AMIGO WHEAT GERMPLASM RESISTANT TO GREENBUG	CROP SCIENCE	"SEBESTA, EE"	yes	1995
WOS:000082079800005	1468840	DUPLICATION OF CAMV-35S PROMOTER SEQUENCES CREATES A STRONG ENHANCER FOR PLANT GENES	SCIENCE	"KAY, R"	yes	1987
WOS:000082079800005	6388084	Identification of the parental chromosomes of the wheat-alien amphiploid Agrotana by genomic in situ hybridization	GENOME	"Chen, Q"	yes	1995
WOS:000082079800005	145297687	NONE	P 2 INT TRIT S UT US	LUO MC	no	1994
WOS:000082079800005	2609989	Characterization of wheat-alien translocations conferring resistance to diseases and pests: Current status	EUPHYTICA	"Friebe, B"	yes	1996
WOS:000082079800005	7737629	TRANSFER OF PH(I) GENES PROMOTING HOMOEOLOGOUS PAIRING FROM TRITICUM SPELTOIDES TO COMMON WHEAT	THEORETICAL AND APPLIED GENETICS	"CHEN, PD"	yes	1994
WOS:000082079800005	2152659	Molecular cytogenetic analysis of Agropyron chromatin specifying resistance to barley yellow dwarf virus in wheat	GENOME	"Hohmann, U"	yes	1996
WOS:000082079800005	6388110	Genomic constitution of a partial amphiploid OK7211542 used as a source of immunity to barley yellow dwarf virus for bread wheat	Plant Breeding	"Chen, Qin"	yes	1998
WOS:000082079800005	227267	Development of PCR markers linked to resistance to wheat streak mosaic virus in wheat	THEORETICAL AND APPLIED GENETICS	"Talbert, LE"	yes	1996
WOS:000082079800005	25154586	NONE	ADV CELLULAR MOL BIO	BAGA M	no	1999
WOS:000082079800005	3718987	"Identification of molecular markers linked to the Yr15 stripe rust resistance gene of wheat originated in wild emmer wheat, Triticum dicoccoides"	THEORETICAL AND APPLIED GENETICS	"Sun, GL"	yes	1997
WOS:000082079800005	45224306	REACTION OF ALIEN CHROMOSOME SUBSTITUTION AND ADDITION LINES OF HARD RED SPRING WHEAT TO COMMON ROOT-ROT AND BLACK POINT	GENOME	"CONNER, RL"	yes	1993
WOS:000082079800005	20366634	Bread-making quality and yield performance of 1BL/1RS wheat isogenic lines	PLANT BREEDING	"Bullrich, L"	yes	1998
WOS:000082079800005	6388410	USE OF RADIATION TO TRANSFER ALIEN CHROMOSOME SEGMENTS TO WHEAT	CROP SCIENCE	"SEARS, ER"	yes	1993
WOS:000082079800005	2153301	Nullisomictetrasomic combinations in hexaploid wheat.	Chromosome manipulations and plant genetics.	"Sears, E. R."	yes	1966
WOS:000082079800005	90527282	Characterisation of powdery mildew resistant lines derived from crosses between Triticum aestivum and Aegilops speltoides and Ae-mutica	EUPHYTICA	"Eser, V"	yes	1998
WOS:000082079800005	8686781	"Identification, mapping, and application of polymorphic DNA associated with resistance gene Pm21 of wheat"	GENOME	"Qi, LL"	yes	1996
WOS:000082079800005	2867707	Haploid durum wheat production via hybridization with maize	CROP SCIENCE	"Almouslem, AB"	yes	1998
WOS:000082079800005	2592260	Transformation of wheat with the gene encoding the coat protein of barley yellow mosaic virus	AUSTRALIAN JOURNAL OF PLANT PHYSIOLOGY	"Karunaratne, S"	yes	1996
WOS:000082079800005	129277537	The influence of Elymus sibiricus L genome on the diploidization system of wheat	EUPHYTICA	"Motsny, II"	yes	1996
WOS:000082079800005	10187798	Identification of Haynaldia villosa chromosomes added to wheat using a sequential C-banding and genomic in situ hybridization technique	THEORETICAL AND APPLIED GENETICS	"Zhong, SB"	yes	1996
WOS:000082079800005	17129219	MEIOSIS AND FERTILITY OF F1 HYBRIDS BETWEEN HEXAPLOID BREAD WHEAT AND DECAPLOID TALL WHEATGRASS (THINOPYRUM-PONTICUM)	THEORETICAL AND APPLIED GENETICS	"JAUHAR, PP"	yes	1995
WOS:000082079800005	14242233	Thinopyrum and Lophopyrum as sources of genes for wheat improvement	CEREAL RESEARCH COMMUNICATIONS	"Jauhar, PP"	yes	1996
WOS:000082079800005	7804316	Glyphosate-tolerant CP4 and GOX genes as a selectable marker in wheat transformation	PLANT CELL REPORTS	"Zhou, H"	yes	1995
WOS:000082079800005	2611985	The transfer of leaf-rust resistance from Aegilops umbellulata to wheat	BROOKHAVEN SYMPOSIA IN BIOL	"SEARS, E. R."	yes	1956
WOS:000082079800005	2153326	Transfer of alien genetic material to wheat.	Wheat science - today and tomorrow.	"Sears, E. R."	yes	1981
WOS:000082079800005	40186375	A homoeologous-pairing mutant isolated in Triticum durum cv. Cappelli.	Mutation Breeding Newsletter	"Giorgi, B."	yes	1978
WOS:000082079800005	146424482	NONE	AGR ABSTR	JAUHAR PP	no	1990
WOS:000082079800005	17561187	CYTOLOGICAL AND MOLECULAR CHARACTERIZATION OF A TRITICUM-AESTIVUM X LOPHOPYRUM-PONTICUM BACKCROSS DERIVATIVE RESISTANT TO BARLEY YELLOW DWARF	GENOME	"ZHONG, GY"	yes	1994
WOS:000082079800005	10579295	Introduction and constitutive expression of a rice chitinase gene in bread wheat using biolistic bombardment and the bar gene as a selectable marker	THEORETICAL AND APPLIED GENETICS	"Chen, WP"	yes	1998
WOS:000082079800005	6547175	Comparative mapping of the two wheat leaf rust resistance loci Lr1 and Lr10 in rice and barley	GENOME	"Gallego, F"	yes	1998
WOS:000082079800005	363585113	NONE	IN PRESS J HERED	JAUHAR PP	no	1999
WOS:000082079800005	2592311	"Somatic embryogenesis from isolated scutella of wheat: Effects of physical, physiological and genetic factors"	PLANT SCIENCE	"Maes, OC"	yes	1996
WOS:000082079800005	2152891	PHYSICAL DISTRIBUTION OF TRANSLOCATION BREAKPOINTS IN HOMOEOLOGOUS RECOMBINANTS INDUCED BY THE ABSENCE OF THE PH1 GENE IN WHEAT AND TRITICALE	THEORETICAL AND APPLIED GENETICS	"LUKASZEWSKI, AJ"	yes	1995
WOS:000082079800005	18578203	Transgenic durum wheat by microprojectile bombardment of isolated scutella	JOURNAL OF HEREDITY	"Bommineni, VR"	yes	1997
WOS:000082079800005	26857144	"SYNTHESIS AND CYTOLOGICAL CHARACTERIZATION OF TRIGENERIC HYBRIDS INVOLVING DURUM-WHEAT, THINOPYRUM-BESSARABICUM, AND LOPHOPYRUM-ELONGATUM"	THEORETICAL AND APPLIED GENETICS	"JAUHAR, PP"	yes	1992
WOS:000082079800005	6896561	INTRODUCTION OF YELLOW RUST RESISTANCE OF AEGILOPS COMOSA INTO WHEAT BY GENETICALLY INDUCED HOMOEOLOGOUS RECOMBINATION	NATURE	"RILEY, R"	yes	1968
WOS:000082079800005	6896537	Molecular cytogenetic analysis of Leymus racemosus chromosomes added to wheat	THEORETICAL AND APPLIED GENETICS	"Qi, LL"	yes	1997
WOS:000082079800005	18188651	NONE	PLANT PHYSIOL	REPELLIN A	no	1997
WOS:000082079800005	18884084	Intergeneric hybridization for wheat improvement .5. Production of and metaphase 1 chromosome analysis in F1 hybrids of wheat (Triticum aestivum) with Aegilops ovata L	CEREAL RESEARCH COMMUNICATIONS	"Farooq, S"	yes	1996
WOS:000082079800005	146424122	NONE	NEW AGE AGR DEV 20 2	CHIBBAR RN	no	1998
WOS:000082079800005	7737869	Multicolor fluorescence in situ hybridization: A new tool for genome analysis	NONE	"Mukai, Yasuiko"	yes	1996
WOS:000082079800005	11635520	Production of transgenic wheat through particle bombardment of scutellar tissues: Frequency is influenced by culture duration	JOURNAL OF PLANT PHYSIOLOGY	"Takumi, S"	yes	1996
WOS:000082079800005	3116102	Hygromycin resistance as an efficient selectable marker for wheat stable transformation	PLANT CELL REPORTS	"Ortiz, JPA"	yes	1996
WOS:000082079800005	22255786	NONE	P 1998 NAT HEAD BLIG	JAUHAR PP	no	1998
WOS:000082079800005	6547232	Cereal genome analysis using rice as a model	CURRENT OPINION IN GENETICS & DEVELOPMENT	"Havukkala, IJ"	yes	1996
WOS:000082079800005	261737	STANDARD KARYOTYPE AND NOMENCLATURE SYSTEM FOR DESCRIPTION OF CHROMOSOME BANDS AND STRUCTURAL-ABERRATIONS IN WHEAT (TRITICUM-AESTIVUM)	GENOME	"GILL, BS"	yes	1991
WOS:000082079800005	138604221	Molecular and biochemical characterization of a non-Robertsonian wheat-rye chromosome translocation line	CROP SCIENCE	"Wang, EM"	yes	1998
WOS:000082079800005	1947499	An improved green fluorescent protein gene as a vital marker in plants	PLANT PHYSIOLOGY	"Pang, SZ"	yes	1996
WOS:000082079800005	10137256	"GENETIC-REGULATION OF DIPLOID-LIKE CHROMOSOME-PAIRING IN HEXAPLOID SPECIES, FESTUCA-ARUNDINACEA SCHREB AND FESTUCA-RUBRA L (GRAMINEAE)"	CHROMOSOMA	"JAUHAR, PP"	yes	1975
WOS:000082079800005	68817497	NONE	P WHO S AGR AGR DEC	JAUHAR PP	no	1988
WOS:000082079800005	1771271	COMPARATIVE LINKAGE MAPS OF THE RICE AND MAIZE GENOMES	PROCEEDINGS OF THE NATIONAL ACADEMY OF SCIENCES OF THE UNITED STATES OF AMERICA	"AHN, S"	yes	1993
WOS:000082079800005	8686968	Mapping a gene conferring resistance to Pseudocercosporella herpotrichoides on chromosome 4V of Dasypyrum villosum in a wheat background	GENOME	"Yildirim, A"	yes	1998
WOS:000082079800005	23257435	CHROMOSOMAL LOCATIONS OF THE STRUCTURAL GENES FOR SECALINS IN WILD PERENNIAL RYE (SECALE-MONTANUM GUSS) AND CULTIVATED RYE (SECALE-CEREALE L) DETERMINED BY TWO-DIMENSIONAL ELECTROPHORESIS	CANADIAN JOURNAL OF GENETICS AND CYTOLOGY	"SHEWRY, PR"	yes	1986
WOS:000082079800005	27877275	"The use of wheat-alien and Aegilops-rye amphiploids for introgression of genetic material to wheat (Reprinted from Wheat: Prospects for global improvement, 1998)"	EUPHYTICA	"Simonenko, VK"	yes	1998
WOS:000082079800005	363626750	NONE	IN PRESS CROP SCI	FRIEBE B	no	1999
WOS:000082079800005	5178762	STABLY TRANSFORMED CALLUS LINES FROM MICROPROJECTILE BOMBARDMENT OF CELL-SUSPENSION CULTURES OF WHEAT	BIO-TECHNOLOGY	"VASIL, V"	yes	1991
WOS:000082079800005	11522382	HIGH-LEVEL OF GUS GENE-EXPRESSION DRIVEN BY POLLEN-SPECIFIC PROMOTERS IN ELECTROPORATED LILY POLLEN PROTOPLASTS	SEXUAL PLANT REPRODUCTION	"MIYOSHI, H"	yes	1995
WOS:000082079800005	14155532	Wheat transformation: methods and prospects.	Plant Breeding Abstracts	"Nehra, N. S."	yes	1995
WOS:000082079800005	2592859	RAPID PRODUCTION OF TRANSGENIC WHEAT PLANTS BY DIRECT BOMBARDMENT OF CULTURED IMMATURE EMBRYOS	BIO-TECHNOLOGY	"VASIL, V"	yes	1993
WOS:000082079800005	3415001	Pairing and recombination between individual chromosomes of wheat and rye in hybrids carrying the ph1b mutation	THEORETICAL AND APPLIED GENETICS	"Naranjo, T"	yes	1996
WOS:000082079800005	461909	"RFLP MARKERS LINKED TO POWDERY MILDEW RESISTANCE GENES PM1, PM2, PM3, AND PM4 IN WHEAT"	GENOME	"MA, ZQ"	yes	1994
WOS:000082079800005	7686809	NONE	WHEAT INFORM SERV	MURAI K	no	1997
WOS:000082079800005	694433	IDENTIFICATION OF DNA-SEQUENCES REQUIRED FOR ACTIVITY OF THE CAULIFLOWER MOSAIC VIRUS-35S PROMOTER	NATURE	"ODELL, JT"	yes	1985
WOS:000082079800005	14242030	Wide hybridization and genome relationships in cereals: An assessment of molecular approaches	MAYDICA	"Bommineni, VR"	yes	1997
WOS:000082079800005	2616172	Genetic segregation and the detection of spontaneous wheat-alien translocations	EUPHYTICA	"Thomas, J"	yes	1998
WOS:000082079800005	20336129	Studies in the cytology of cereals	JOURNAL OF GENETICS	"Pathak, GN"	yes	1940
WOS:000082079800005	146424537	NONE	IMPERIAL CANC RES FU	JAUHAR PP	no	1998
WOS:000082079800005	2696659	"Aaption, stability and high yield potential of certain 1B/1R CIMMYT wheats"	NONE	"Rajaram, S."	no	1983
WOS:000082079800005	9249925	MORPHOLOGICAL AND CYTOLOGICAL CHARACTERISTICS OF SOME WHEAT X BARLEY HYBRIDS	THEORETICAL AND APPLIED GENETICS	"JAUHAR, PP"	yes	1995
WOS:000082079800005	16688058	STABLY TRANSFORMED CALLUS OF WHEAT BY ELECTROPORATION-INDUCED DIRECT GENE-TRANSFER	PLANT CELL REPORTS	"ZHOU, H"	yes	1993
WOS:000082079800005	5419282	IN-VITRO CULTURE OF WHEAT AND GENETIC-TRANSFORMATION - RETROSPECT AND PROSPECT	CRITICAL REVIEWS IN PLANT SCIENCES	"MAHESHWARI, N"	yes	1995
WOS:000082079800005	8148993	"Isolation, characterization and expression analysis of a starch branching enzyme II cDNA from wheat"	PLANT SCIENCE	"Nair, RB"	yes	1997
WOS:000082079800005	4465003	Species relationship of wheat and its putative ancestors as viewed from isozyme variation	NONE	"Nishikawa, K."	no	1983
WOS:000082079800005	4429385	An evaluation of target cells and tissues used in genetic transformation of cereals	MAYDICA	"Bommineni, VR"	yes	1997
WOS:000082079800005	6033200	Chromosome pairing as a tool in genome analysis: Merits and limitations	NONE	"Jauhar, Prem P."	yes	1996
WOS:000082079800005	4622508	CROSSABILITY AND EMBRYO RESCUE ENHANCEMENT IN WIDE CROSSES BETWEEN WHEAT AND 3 AGROPYRON SPECIES	EUPHYTICA	"SHARMA, HC"	yes	1990
WOS:000082079800005	10187072	"RUST RESISTANCE IN TRITICUM-CYLINDRICUM CES (4X, CCDD) AND ITS TRANSFER INTO DURUM AND HEXAPLOID WHEATS"	GENOME	"BAI, D"	yes	1995
WOS:000082079800005	3415221	Agronomic performance of chromosomes 1B and T1BL.1RS near-isolines in the spring bread wheat Seri M82	EUPHYTICA	"Villareal, RL"	yes	1998
WOS:000297447200063	11520138	Antioxidant systems in sunflower (Helianthus annuus L.) seeds as affected by priming	SEED SCIENCE RESEARCH	"Bailly, C"	yes	2000
WOS:000297447200063	32211990	The priming of seeds	Acta Horticulturae	"HEYDECKER, W."	no	1978
WOS:000297447200063	427755786	Perennial rye (Secale moonmum Guss.): Physiology and yield	Forage Crops Production in Iran	"Karimi, H"	no	2005
WOS:000297447200063	261752394	Priming and re-drying improve the survival of mature seeds of Digitalis purpurea during storage	ANNALS OF BOTANY	"Butler, L. H."	yes	2009
WOS:000297447200063	287455519	NONE	"SAS/STAT User's Guide, Release 6.03 Edition"	NONE	no	1988
WOS:000297447200063	2868405	REVIEW OF DATA-ANALYSIS METHODS FOR SEED-GERMINATION	CROP SCIENCE	"SCOTT, SJ"	yes	1984
WOS:000297447200063	427755929	Germination and emergence of primed grass seeds under field and simulated-field temperature regimes	Ann. Bot.	"Stuart, P. H."	no	2000
WOS:000297447200063	798940	SUGARS AND DESICCATION TOLERANCE IN SEEDS	PLANT PHYSIOLOGY	"KOSTER, KL"	yes	1988
WOS:000297447200063	35733504	Effect of priming temperature on storability of primed sh-2 sweet corn seed	CROP SCIENCE	"Chiu, KY"	yes	2002
WOS:000297447200063	345043668	Triticum aestivum). 	Seed Technology	"Basra, S. M. A."	yes	2006
WOS:000297447200063	267655125	Germination and radicle growth in unprimed and primed seeds of sweet sorghum as affected by reduced water potential in NaCl at different temperatures	INDUSTRIAL CROPS AND PRODUCTS	"Patane, Cristina"	yes	2009
WOS:000297447200063	23498108	The influence of aerated hydration seed treatment on seed longevity as assessed by the viability equations	JOURNAL OF EXPERIMENTAL BOTANY	"Powell, AA"	yes	2000
WOS:000297447200063	1763738	OSMOTIC POTENTIAL OF POLYETHYLENE-GLYCOL 6000	PLANT PHYSIOLOGY	"MICHEL, BE"	yes	1973
WOS:000297447200063	8653152	Cellular events during germination and seedling growth	Seed Physiology of Development and Germination	"Bewley, JD"	no	1994
WOS:000297447200063	4859862	REGULATION OF PEA CYTOSOLIC ASCORBATE PEROXIDASE AND OTHER ANTIOXIDANT ENZYMES DURING THE PROGRESSION OF DROUGHT STRESS AND FOLLOWING RECOVERY FROM DROUGHT	PLANT JOURNAL	"MITTLER, R"	yes	1994
WOS:000297447200063	53589473	"Gene expression programs during Brassica oleracea seed maturation, osmopriming, and germination are indicators of progression of the germination process and the stress tolerance level"	PLANT PHYSIOLOGY	"Soeda, Y"	yes	2005
WOS:000297447200063	21040498	Endo-beta-mannanase activity and seed germination of thermosensitive and thermotolerant lettuce genotypes in response to seed priming	SEED SCIENCE RESEARCH	"Nascimento, WM"	yes	2001
WOS:000297447200063	256018568	Seed invigoration techniques to improve germination and early growth of inbred line of maize under salinity and drought stress.	General and Applied Plant Physiology	"Janmohammadi, M."	yes	2008
WOS:000297447200063	28517423	Effect of osmo- and hydropriming of chickpea seeds on seedling growth and carbohydrate metabolism under water deficit stress	PLANT GROWTH REGULATION	"Kaur, S"	yes	2002
WOS:000297447200063	427755738	Osmopriming of spinach (Spinacia oleracea L. cv. Bloomsdale) seeds and germination performance under temperature and water stress	Seed Science and Technology	"Chen, K."	no	2010
WOS:000250474400008	22743514	VARIATION AND SELECTION FOR SEED SET IN TETRAPLOID RYE	HEREDITAS-GENETISKT ARKIV	"AASTVEIT, K"	yes	1968
WOS:000250474400008	76302129	"DIPLOID PERENNIAL INTERGENERIC HYBRIDS IN THE TRIBE TRITICEAE .3. HYBRIDS AMONG SECALE-MONTANUM, PSEUDOROEGNERIA-SPICATA, AND AGROPYRON-MONGOLICUM"	GENOME	"WANG, RRC"	yes	1987
WOS:000250474400008	79233601	NONE	DOGAL KAYNAKLARIN SU	AKGUN I	no	1996
WOS:000250474400008	28854717	CYTOGENETIC INVESTIGATIONS IN DIPLOID AND AUTOTETRAPLOID POPULATIONS OF FESTUCA-PRATENSIS	HEREDITAS	"SIMONSEN, O"	yes	1975
WOS:000250474400008	79233845	NONE	PLANT BREEDING ABSTR	VITVITSKII MA	no	1982
